"","komitet","procent"
"1","Liczba wyborców",1453
"2","Liczba kart oddanych",874
"3","Liczba głosów ważnych",684
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.18
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.29
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.61
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.86
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.15
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.36
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.29
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.75
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.58
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.88
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.15
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.02
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.15
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.46
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.58
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.88
