"","komitet","procent"
"1","Liczba wyborców",2107
"2","Liczba kart oddanych",1269
"3","Liczba głosów ważnych",1044
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",4.89
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",63.22
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.48
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.1
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.19
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.1
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.38
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.1
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.48
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.77
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.29
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.48
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.19
