"","komitet","procent"
"1","Liczba wyborców",2242
"2","Liczba kart oddanych",911
"3","Liczba głosów ważnych",814
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.92
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",30.84
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.37
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.4
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.04
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.25
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.25
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.61
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.12
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.86
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.9
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.37
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.61
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.35
