"","komitet","procent"
"1","Liczba wyborców",663
"2","Liczba kart oddanych",494
"3","Liczba głosów ważnych",356
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.13
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.67
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.12
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.46
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.97
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.4
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",9.55
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.28
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.69
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY LEWICA",0.56
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.28
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.12
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.28
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.97
