"","komitet","procent"
"1","Liczba wyborców",993
"2","Liczba kart oddanych",439
"3","Liczba głosów ważnych",407
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.42
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.25
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.84
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.98
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.74
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.25
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.25
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.21
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.97
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.74
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.49
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.72
