"","komitet","procent"
"1","Liczba wyborców",1787
"2","Liczba kart oddanych",951
"3","Liczba głosów ważnych",886
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",22.01
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.37
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.34
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.93
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.47
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.24
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.85
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.23
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.11
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.23
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.79
