"","komitet","procent"
"1","Liczba wyborców",820
"2","Liczba kart oddanych",403
"3","Liczba głosów ważnych",323
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.81
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.31
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.08
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.27
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.62
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.62
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.31
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.86
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.62
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.31
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.24
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.55
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.62
