"","komitet","procent"
"1","Liczba wyborców",249
"2","Liczba kart oddanych",167
"3","Liczba głosów ważnych",129
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",26.36
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",44.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.78
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.2
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10.85
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.78
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.78
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.78
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.55
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.78
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",6.2
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
