"","komitet","procent"
"1","Liczba wyborców",1304
"2","Liczba kart oddanych",692
"3","Liczba głosów ważnych",615
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.41
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",43.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.7
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.84
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.98
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.98
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.16
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.49
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.98
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.3
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.49
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.98
