"","komitet","procent"
"1","Liczba wyborców",2302
"2","Liczba kart oddanych",1064
"3","Liczba głosów ważnych",897
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.62
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.82
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.06
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.33
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.23
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.22
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.56
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.33
"16","KOMITET WYBORCZY LEWICA",1
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.45
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.78
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.34
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.45
