"","komitet","procent"
"1","Liczba wyborców",1002
"2","Liczba kart oddanych",589
"3","Liczba głosów ważnych",482
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.1
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.04
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.92
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",41.49
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.62
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.36
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.04
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.41
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.04
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.49
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.83
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.45
