"","komitet","procent"
"1","Liczba wyborców",1894
"2","Liczba kart oddanych",840
"3","Liczba głosów ważnych",762
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.02
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.49
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.66
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.36
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.26
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.67
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.79
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.57
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.66
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.44
