"","komitet","procent"
"1","Liczba wyborców",1660
"2","Liczba kart oddanych",944
"3","Liczba głosów ważnych",785
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.28
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",52.48
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.8
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.13
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.02
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.13
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.15
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.38
"16","KOMITET WYBORCZY LEWICA",0.51
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.64
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.13
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.13
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.51
