"","komitet","procent"
"1","Liczba wyborców",2279
"2","Liczba kart oddanych",1229
"3","Liczba głosów ważnych",1041
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.77
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.45
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.06
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.19
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.67
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.92
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",19.98
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.29
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.38
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.46
