"","komitet","procent"
"1","Liczba wyborców",1827
"2","Liczba kart oddanych",801
"3","Liczba głosów ważnych",745
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.11
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.7
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.4
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.4
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.37
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.21
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.67
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.16
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.62
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.4
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.81
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.74
