"","komitet","procent"
"1","Liczba wyborców",2187
"2","Liczba kart oddanych",1275
"3","Liczba głosów ważnych",951
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.24
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.42
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.44
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.21
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.79
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.32
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.05
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.42
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.21
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.95
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.42
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.42
