"","komitet","procent"
"1","Liczba wyborców",2083
"2","Liczba kart oddanych",1013
"3","Liczba głosów ważnych",961
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.67
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.75
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.42
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.41
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.35
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.31
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.73
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.58
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.62
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.25
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.21
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.52
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.35
