"","komitet","procent"
"1","Liczba wyborców",2003
"2","Liczba kart oddanych",814
"3","Liczba głosów ważnych",762
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.72
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.92
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.44
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",28.48
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.7
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.39
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.49
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.52
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.66
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.92
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.26
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.92
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.13
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.66
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.79
