"","komitet","procent"
"1","Liczba wyborców",1832
"2","Liczba kart oddanych",789
"3","Liczba głosów ważnych",668
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.57
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.88
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.16
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.86
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.9
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.3
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.3
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.84
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.45
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.29
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.3
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.45
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.95
