"","komitet","procent"
"1","Liczba wyborców",2127
"2","Liczba kart oddanych",1103
"3","Liczba głosów ważnych",1063
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.61
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.56
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",52.4
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.78
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.28
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.47
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.38
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.01
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.09
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.03
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.85
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.03
