"","komitet","procent"
"1","Liczba wyborców",184
"2","Liczba kart oddanych",143
"3","Liczba głosów ważnych",104
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",60.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.96
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.85
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.54
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.88
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.96
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.92
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.92
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.96
