"","komitet","procent"
"1","Liczba wyborców",1526
"2","Liczba kart oddanych",1043
"3","Liczba głosów ważnych",795
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",63.02
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.5
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.34
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.88
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.88
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.88
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.5
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.63
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.01
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.5
