"","komitet","procent"
"1","Liczba wyborców",900
"2","Liczba kart oddanych",537
"3","Liczba głosów ważnych",396
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",28.03
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",45.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.06
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10.35
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.01
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.01
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.51
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.01
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.26
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.26
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.52
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.76
