"","komitet","procent"
"1","Liczba wyborców",720
"2","Liczba kart oddanych",438
"3","Liczba głosów ważnych",352
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.2
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38.92
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.1
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.59
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.14
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.84
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.57
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.28
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.57
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.42
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY LEWICA",0.28
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.26
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.28
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.27
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.57
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.7
