"","komitet","procent"
"1","Liczba wyborców",802
"2","Liczba kart oddanych",435
"3","Liczba głosów ważnych",279
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.05
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",27.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.47
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.58
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.08
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.43
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.36
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.87
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.36
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.08
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"16","KOMITET WYBORCZY LEWICA",2.51
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.79
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.79
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.43
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.08
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",4.3
