"","komitet","procent"
"1","Liczba wyborców",1069
"2","Liczba kart oddanych",619
"3","Liczba głosów ważnych",528
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.86
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",12.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.57
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",32.77
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.7
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.19
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.84
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.19
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.19
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.08
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.14
"16","KOMITET WYBORCZY LEWICA",0.38
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.95
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.76
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.95
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.95
