"","komitet","procent"
"1","Liczba wyborców",1403
"2","Liczba kart oddanych",680
"3","Liczba głosów ważnych",583
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.36
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.34
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.24
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.5
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.03
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.74
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.54
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.17
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.12
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.34
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.51
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.34
