"","komitet","procent"
"1","Liczba wyborców",2120
"2","Liczba kart oddanych",1236
"3","Liczba głosów ważnych",1022
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.05
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.68
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.59
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.78
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.39
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.88
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.59
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.78
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.29
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.2
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.98
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.88
