"","komitet","procent"
"1","Liczba wyborców",828
"2","Liczba kart oddanych",424
"3","Liczba głosów ważnych",330
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.82
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.52
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.21
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.33
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",3.03
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.82
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.52
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.3
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.61
"16","KOMITET WYBORCZY LEWICA",0.91
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.73
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.82
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.3
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0
