"","komitet","procent"
"1","Liczba wyborców",1915
"2","Liczba kart oddanych",792
"3","Liczba głosów ważnych",716
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.39
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.37
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.42
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.22
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.23
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.98
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.68
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.7
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.79
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.26
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.14
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.54
