"","komitet","procent"
"1","Liczba wyborców",946
"2","Liczba kart oddanych",527
"3","Liczba głosów ważnych",412
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.83
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.24
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.11
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.73
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.97
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.97
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.49
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.49
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.21
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.21
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.73
