"","komitet","procent"
"1","Liczba wyborców",1253
"2","Liczba kart oddanych",602
"3","Liczba głosów ważnych",590
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.37
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.37
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",45.59
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.02
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.86
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.51
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.07
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.34
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.51
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.17
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.17
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.51
