"","komitet","procent"
"1","Liczba wyborców",515
"2","Liczba kart oddanych",300
"3","Liczba głosów ważnych",219
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.33
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",47.95
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.74
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.13
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.44
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.28
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.37
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.46
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",4.11
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.46
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.46
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.83
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.46
