"","komitet","procent"
"1","Liczba wyborców",671
"2","Liczba kart oddanych",300
"3","Liczba głosów ważnych",235
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.09
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",66.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.43
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.4
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",6.38
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.85
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.7
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.43
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",5.11
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.85
"16","KOMITET WYBORCZY LEWICA",1.28
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.85
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.85
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.85
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.55
