"","komitet","procent"
"1","Liczba wyborców",1679
"2","Liczba kart oddanych",809
"3","Liczba głosów ważnych",653
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",4.9
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.46
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.47
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.46
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.92
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.77
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.77
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.68
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.15
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.15
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.38
