"","komitet","procent"
"1","Liczba wyborców",780
"2","Liczba kart oddanych",505
"3","Liczba głosów ważnych",350
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.86
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.57
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.29
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.43
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.29
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.57
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.86
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.57
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.43
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.14
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.29
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.57
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.86
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.86
