"","komitet","procent"
"1","Liczba wyborców",1509
"2","Liczba kart oddanych",641
"3","Liczba głosów ważnych",606
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.24
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.77
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.94
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.01
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.17
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.16
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.17
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.66
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.62
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.66
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.14
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.33
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.32
