"","komitet","procent"
"1","Liczba wyborców",998
"2","Liczba kart oddanych",506
"3","Liczba głosów ważnych",410
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.05
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",59.27
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.88
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.56
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.95
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.49
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.46
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.73
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.73
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.24
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.98
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.46
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.73
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.24
