"","komitet","procent"
"1","Liczba wyborców",2084
"2","Liczba kart oddanych",811
"3","Liczba głosów ważnych",811
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.37
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.49
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",48.34
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.37
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.1
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.74
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.21
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.37
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.22
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.49
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.37
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.23
