"","komitet","procent"
"1","Liczba wyborców",786
"2","Liczba kart oddanych",515
"3","Liczba głosów ważnych",406
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",3.69
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.95
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.25
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",50.49
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.7
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.25
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.99
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.25
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.74
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.97
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.25
"16","KOMITET WYBORCZY LEWICA",0.49
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.25
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.74
