"","komitet","procent"
"1","Liczba wyborców",2164
"2","Liczba kart oddanych",1002
"3","Liczba głosów ważnych",937
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.6
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.77
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.28
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",44.93
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.95
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.21
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.11
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.96
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.88
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.07
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.64
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.49
