"","komitet","procent"
"1","Liczba wyborców",1634
"2","Liczba kart oddanych",841
"3","Liczba głosów ważnych",787
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.47
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.29
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",49.3
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.97
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.4
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.51
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.73
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.29
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.13
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.13
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.4
