"","komitet","procent"
"1","Liczba wyborców",792
"2","Liczba kart oddanych",383
"3","Liczba głosów ważnych",279
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.54
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",16.85
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.15
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.47
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",47.31
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.08
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.72
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.08
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.36
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.08
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.08
"16","KOMITET WYBORCZY LEWICA",0.36
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.08
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.72
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.72
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.43
