"","komitet","procent"
"1","Liczba wyborców",1974
"2","Liczba kart oddanych",931
"3","Liczba głosów ważnych",828
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.06
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.48
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",44.81
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.36
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.33
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.72
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.12
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.72
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.21
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.6
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.31
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.24
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.45
