"","komitet","procent"
"1","Liczba wyborców",1413
"2","Liczba kart oddanych",620
"3","Liczba głosów ważnych",583
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.15
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.94
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.42
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.2
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.34
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.09
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.34
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.86
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.17
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.51
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.34
