"","komitet","procent"
"1","Liczba wyborców",1500
"2","Liczba kart oddanych",761
"3","Liczba głosów ważnych",545
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.39
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.65
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.72
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.69
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.28
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.55
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.73
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.18
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.1
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.55
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.28
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.18
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.73
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.47
