"","komitet","procent"
"1","Liczba wyborców",1839
"2","Liczba kart oddanych",907
"3","Liczba głosów ważnych",761
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",14.72
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.92
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.71
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.36
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.66
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.71
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.92
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.84
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.97
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.53
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.05
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.66
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.58
