"","komitet","procent"
"1","Liczba wyborców",1651
"2","Liczba kart oddanych",1074
"3","Liczba głosów ważnych",693
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.05
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.01
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.74
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.07
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.58
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.14
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.72
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.01
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.58
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.58
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.43
"16","KOMITET WYBORCZY LEWICA",0.14
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.59
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.29
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.58
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.44
