"","komitet","procent"
"1","Liczba wyborców",228
"2","Liczba kart oddanych",98
"3","Liczba głosów ważnych",57
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.54
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.11
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.02
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.56
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",3.51
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.75
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.75
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
