"","komitet","procent"
"1","Liczba wyborców",2015
"2","Liczba kart oddanych",1132
"3","Liczba głosów ważnych",1067
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.4
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",15.18
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.46
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.41
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.37
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.84
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.41
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.37
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.15
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.37
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.94
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.03
