"","komitet","procent"
"1","Liczba wyborców",1970
"2","Liczba kart oddanych",994
"3","Liczba głosów ważnych",789
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",33.21
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.01
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.01
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.9
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.38
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.76
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",1.01
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.76
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",2.92
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.01
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.41
