"","komitet","procent"
"1","Liczba wyborców",497
"2","Liczba kart oddanych",261
"3","Liczba głosów ważnych",215
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.7
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",63.26
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.42
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.47
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.47
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.4
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.93
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.86
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.93
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0
