"","komitet","procent"
"1","Liczba wyborców",1141
"2","Liczba kart oddanych",459
"3","Liczba głosów ważnych",350
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.57
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.57
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.86
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",9.14
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.29
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.43
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.86
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.29
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.29
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.29
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.57
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.29
