"","komitet","procent"
"1","Liczba wyborców",730
"2","Liczba kart oddanych",389
"3","Liczba głosów ważnych",326
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",3.07
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.29
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.84
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",34.66
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.61
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.31
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.31
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.92
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.23
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.53
