"","komitet","procent"
"1","Liczba wyborców",162
"2","Liczba kart oddanych",98
"3","Liczba głosów ważnych",86
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.93
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.4
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.33
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.47
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.26
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.65
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.33
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.16
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.16
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.16
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.16
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
