"","komitet","procent"
"1","Liczba wyborców",463
"2","Liczba kart oddanych",272
"3","Liczba głosów ważnych",218
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.96
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",53.67
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",3.67
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.02
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.26
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.92
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.46
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.46
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.46
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.46
"16","KOMITET WYBORCZY LEWICA",0.46
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.83
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.38
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0
