"","komitet","procent"
"1","Liczba wyborców",252
"2","Liczba kart oddanych",150
"3","Liczba głosów ważnych",125
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",4
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",60.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.6
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.6
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",6.4
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.8
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.8
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
