"","komitet","procent"
"1","Liczba wyborców",315
"2","Liczba kart oddanych",175
"3","Liczba głosów ważnych",144
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.58
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.11
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.11
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.08
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.69
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.39
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.47
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.69
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.39
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.69
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.69
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.69
