"","komitet","procent"
"1","Liczba wyborców",717
"2","Liczba kart oddanych",301
"3","Liczba głosów ważnych",200
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.5
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.5
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",17.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",7
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.5
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.5
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.5
