"","komitet","procent"
"1","Liczba wyborców",1641
"2","Liczba kart oddanych",843
"3","Liczba głosów ważnych",757
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",28.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.53
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.82
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.1
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.79
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.13
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.53
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.92
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.1
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.26
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.26
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.72
