"","komitet","procent"
"1","Liczba wyborców",414
"2","Liczba kart oddanych",231
"3","Liczba głosów ważnych",148
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",39.86
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.35
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",34.46
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.03
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.35
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.03
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.35
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.7
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.68
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",3.38
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
