"","komitet","procent"
"1","Liczba wyborców",672
"2","Liczba kart oddanych",347
"3","Liczba głosów ważnych",285
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",43.51
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.35
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.21
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.05
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.35
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.7
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.7
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.35
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.05
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.05
