"","komitet","procent"
"1","Liczba wyborców",1779
"2","Liczba kart oddanych",849
"3","Liczba głosów ważnych",707
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.64
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.23
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.13
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",21.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.7
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.13
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.99
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.57
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.85
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.57
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.41
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY LEWICA",0.14
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",11.46
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.42
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.42
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.56
