"","komitet","procent"
"1","Liczba wyborców",1042
"2","Liczba kart oddanych",501
"3","Liczba głosów ważnych",387
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.95
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",21.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.55
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.64
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.78
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.03
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.52
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.52
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.26
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.81
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.29
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.81
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.29
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.58
